recordStatus,lastDateModified,lastTimeModified,lastUserToModify,legDepartureDate,airlineCode,identifier,sequence,flightOriginDay,numericFlightDate,numGMTDate,STDudt,STAudt,tailNumber,numLastDateModified,flightStatus,origin,STDLocal,dispatchDesk,STDGMTVariance,destination,STALocal,STAGMTVariance,OAGEquipmentType,ACConfiguration,serviceType,originGate,ETDlocal,ETDudt,TAXIutc,OUTudt,OFFudt,destinationGate,ETAlocal,ETAudt,ONudt,INudt,previousTailNumber,ETE,DCNutc,ETOutc,EONutc,EDTCutc,flightType,newDepartureCity,newArrivalCity,SchedOAGEquipType,OAGEquipSubType,csvFSDailyID,tailNumBeforeCancel,CTAUTC,cancelled,replaced,ATCStatus,scheduledFlightType,aircraftRouting,mealService,hub,landingRestriction,headStartFlight,actualDeparture,specialFlight,actualArrival,scheduledTaxiOut,scheduledTaxiIn,STOSetByUser,STISetByUser,CTFlightNumber
,19MAY19,1208,PLNK,21MAY19,JBU, 889 ,10,21,20190521,20190521,2137,2319,294   ,20190519,,DCA ,1737,DM,-0400,CHS ,1919,-0400,E90 ,,,,1737,2137,,,,B6  ,1919,2319,,,,,,,,,0,,,E90 ,,5282155,,,,0,0,0,> 144 ,,JFK,3,0,2019-05-21 21:37:00.000,0,2019-05-21 23:19:00.000,15,7,0,0,0889
,19MAY19,0029,TP57,21MAY19,JBU, 891 ,10,21,20190521,20190521,1120,1435,354   ,20190519,SC05,BOS ,0720,DM,-0400,TPA ,1035,-0400,E90 ,,,C30 ,0720,1120,,,,,1035,1435,,,358 ,,,,,,0,,,E90 ,,5282166,,,,0,0,0,> 892 ,,JFK,3,0,2019-05-21 11:20:00.000,0,2019-05-21 14:35:00.000,18,7,0,0,0891
,19MAY19,0029,TP57,21MAY19,JBU, 892 ,10,21,20190521,20190521,1524,1827,354   ,20190519,SC05,TPA ,1124,DM,-0400,BOS ,1427,-0400,E90 ,,,,1124,1524,,,,C19 ,1427,1827,,,358 ,,,,,,0,,,E90 ,,5282176,,,,0,0,0,>1685 ,,JFK,3,0,2019-05-21 15:24:00.000,0,2019-05-21 18:27:00.000,14,7,0,0,0892
,19MAY19,2342,TP57,21MAY19,JBU, 893 ,10,21,20190521,20190521,1725,2106,517   ,20190519,SC05,EWR ,1325,DM,-0400,STI ,1706,-0400,320 ,,,17  ,1325,1725,,,,,1706,2106,,,612 ,,,,,,0,,,320 ,,5282188,,,,0,0,0,> 894 ,,JFK,3,0,2019-05-21 17:25:00.000,0,2019-05-21 21:06:00.000,25,7,0,0,0893
,19MAY19,2342,TP57,21MAY19,JBU, 894 ,10,21,20190521,20190521,2206,0158,517   ,20190519,SC05,STI ,1806,DM,-0400,EWR ,2158,-0400,320 ,,,,1806,2206,,,,,2158,0158,,,612 ,,,,,,0,,,320 ,,5282199,,,,0,0,0,> 927 ,,JFK,3,0,2019-05-21 22:06:00.000,0,2019-05-22 01:58:00.000,14,7,0,0,0894
,20MAY19,0436,PLNK,21MAY19,JBU, 906 ,10,21,20190521,20190521,1456,1713,521   ,20190520,SC05,ORD ,0956,DM,-0500,JFK ,1313,-0400,320 ,,,L2A ,0956,1456,,,,,1313,1713,,,638 ,,,,,,0,,,320 ,,5282210,,,,0,0,0,>1041 ,,JFK,2,0,2019-05-21 14:56:00.000,0,2019-05-21 17:13:00.000,15,7,0,0,0906
,18MAY19,1214,PLNK,21MAY19,JBU, 914 ,10,21,20190521,20190521,1136,1430,607   ,20190518,SC03,FLL ,0736,DM,-0400,HPN ,1030,-0400,320 ,,,,0736,1136,,,,,1030,1430,,,506 ,,,,,,0,,,320 ,,5282232,,,,0,0,0,>1567 ,,JFK,3,1,2019-05-21 11:36:00.000,0,2019-05-21 14:30:00.000,17,7,0,0,0914
,20MAY19,0535,GDIC,21MAY19,JBU, 915 ,10,21,20190521,20190521,1954,0303,979   ,20190520,SC01,JFK ,1554,DM,-0400,SFO ,2003,-0700,32S ,,,,1554,1954,,,,,2003,0303,,,993 ,,,,,,0,,,32S ,,5282243,,,,0,0,0,> 916 ,,JFK,3,0,2019-05-21 19:54:00.000,0,2019-05-22 03:03:00.000,29,7,0,0,0915
,20MAY19,0535,GDIC,21MAY19,JBU, 916 ,10,21,20190521,20190522,0413,0953,979   ,20190520,SC01,SFO ,2113,DM,-0700,JFK ,0553,-0400,32S ,,,,2113,0413,,,,,0553,0953,,,993 ,,,,,,0,,,32S ,,5282252,,,,0,0,0,> 189 ,,JFK,3,0,2019-05-22 04:13:00.000,0,2019-05-22 09:53:00.000,15,7,0,0,0916
,18MAY19,2232,POST,21MAY19,JBU, 917 ,10,21,20190521,20190521,0910,1024,328   ,20190518,SC01,BOS ,0510,DM,-0400,JFK ,0624,-0400,E90 ,,,C36 ,0510,0910,,,,,0624,1024,,,346 ,,,,,,0,,,E90 ,,5282264,,,,0,0,0,>1634 ,,JFK,3,1,2019-05-21 09:10:00.000,3,2019-05-21 10:24:00.000,18,7,0,0,0917
,20MAY19,0120,POST,21MAY19,JBU, 918 ,10,21,20190521,20190522,0005,0142,281   ,20190520,SC05,JFK ,2005,DM,-0400,BOS ,2142,-0400,E90 ,,,,2005,0005,,,,C16 ,2142,0142,,,309 ,,,,,,0,,,E90 ,,5282275,,,,0,0,0,>1245 ,,JFK,3,0,2019-05-22 00:05:00.000,0,2019-05-22 01:42:00.000,29,7,0,0,0918
,20MAY19,0402,RF98,21MAY19,JBU, 921 ,10,21,20190521,20190521,1349,1925,805   ,20190520,AU01,JFK ,0949,DM,-0400,MEX ,1425,-0500,32A ,,,,0949,1349,,,,,1425,1925,,,585 ,,,,,,0,,,320 ,,5282285,,,,0,0,0,> 922 ,,JFK,3,1,2019-05-21 13:49:00.000,0,2019-05-21 19:25:00.000,29,7,0,0,0921
,20MAY19,0402,RF98,21MAY19,JBU, 922 ,10,21,20190521,20190521,2055,0203,805   ,20190520,AU01,MEX ,1555,DM,-0500,JFK ,2203,-0400,32A ,,,,1555,2055,,,,,2203,0203,,,585 ,,,,,,0,,,320 ,,5282297,,,,0,0,0,>1273 ,,JFK,3,0,2019-05-21 20:55:00.000,0,2019-05-22 02:03:00.000,15,7,0,0,0922
,19MAY19,1208,PLNK,21MAY19,JBU, 923 ,10,21,20190521,20190522,0222,0609,644   ,20190519,SC05,BOS ,2222,DM,-0400,STI ,0209,-0400,32C ,,,C11 ,2222,0222,,,,,0209,0609,,,535 ,,,,,,0,,,32H ,,5282307,,,,0,0,0,> 924 ,,JFK,3,0,2019-05-22 02:22:00.000,0,2019-05-22 06:09:00.000,18,7,0,0,0923
,19MAY19,0146,PLNK,21MAY19,JBU, 924 ,10,21,20190521,20190521,0709,1109,535   ,20190519,SC05,STI ,0309,DM,-0400,BOS ,0709,-0400,32C ,,,,0309,0709,,,,E3  ,0709,1109,,,649 ,,,,,,0,,,32H ,,5282319,,,,0,0,0,>1667 ,,JFK,3,0,2019-05-21 07:09:00.000,0,2019-05-21 11:09:00.000,14,7,0,0,0924
,20MAY19,0356,POST,21MAY19,JBU, 927 ,10,21,20190521,20190521,1233,1525,794   ,20190520,SC05,EWR ,0833,DM,-0400,MCO ,1125,-0400,320 ,,,,0833,1233,,,,5   ,1125,1525,,,503 ,,,,,,0,,,320 ,,5282340,,,,0,0,0,> 398 ,,JFK,3,1,2019-05-21 12:33:00.000,3,2019-05-21 15:25:00.000,25,7,0,0,0927
,20MAY19,0400,POST,21MAY19,JBU, 928 ,10,21,20190521,20190521,1934,2229,793   ,20190520,SC05,MCO ,1534,DM,-0400,EWR ,1829,-0400,320 ,,,7   ,1534,1934,,,,16  ,1829,2229,,,648 ,,,,,,0,,,320 ,,5282350,,,,0,0,0,> 127 ,,JFK,2,0,2019-05-21 19:34:00.000,0,2019-05-21 22:29:00.000,16,7,0,0,0928
,20MAY19,0543,ICAB,21MAY19,JBU, 932 ,10,21,20190521,20190521,2332,0321,603   ,20190520,SC30,HOU ,1832,DM,-0500,BOS ,2321,-0400,320 ,,,,1832,2332,,,,C32 ,2321,0321,,,597 ,,,,,,0,,,32A ,,5282360,,,,0,0,0,> 569 ,,JFK,3,0,2019-05-21 23:32:00.000,0,2019-05-22 03:21:00.000,14,7,0,0,0932
,20MAY19,0400,POST,21MAY19,JBU, 934 ,10,21,20190521,20190521,1911,2220,784   ,20190520,AU01,SJU ,1511,DM,-0400,MCO ,1820,-0400,320 ,,,A5  ,1511,1911,,,,5   ,1820,2220,,,712 ,,,,,,0,,,320 ,,5282372,,,,0,0,0,> 698 ,,JFK,3,0,2019-05-21 19:11:00.000,0,2019-05-21 22:20:00.000,17,7,0,0,0934
,19MAY19,1824,POST,21MAY19,JBU, 935 ,10,21,20190521,20190521,1009,1358,623   ,20190519,SC01,JFK ,0609,DM,-0400,PAP ,0958,-0400,320 ,,,21  ,0609,1009,,,,,0958,1358,,,566 ,,,,,,0,,,320 ,,5282383,,,,0,0,0,> 634 ,,JFK,3,1,2019-05-21 10:09:00.000,3,2019-05-21 13:58:00.000,29,7,0,0,0935
,19MAY19,1644,PLNK,21MAY19,JBU, 936 ,10,21,20190521,20190521,0615,0958,959   ,20190519,SC05,STI ,0215,DM,-0400,JFK ,0558,-0400,321 ,,,,0215,0615,,,,,0558,0958,,,905 ,,,,,,0,,,321 ,,5282394,,,,0,0,0,>1701 ,,JFK,3,0,2019-05-21 06:15:00.000,0,2019-05-21 09:58:00.000,14,7,0,0,0936
,18MAY19,1209,PLNK,21MAY19,JBU, 937 ,10,21,20190521,20190522,0102,0455,958   ,20190518,,JFK ,2102,DM,-0400,STI ,0055,-0400,321 ,,,,2102,0102,,,,,0055,0455,,,,,,,,,0,,,321 ,,5282405,,,,0,0,0,> 936 ,,JFK,3,0,2019-05-22 01:02:00.000,0,2019-05-22 04:55:00.000,29,7,0,0,0937
,20MAY19,0706,PLNK,21MAY19,JBU, 948 ,10,21,20190521,20190521,1250,1759,979   ,20190520,SC01,LAS ,0550,DM,-0700,JFK ,1359,-0400,32S ,,,E09 ,0550,1250,,,,,1359,1759,,,993 ,,,,,,0,,,32S ,,5282417,,,,0,0,0,> 915 ,,JFK,3,1,2019-05-21 12:50:00.000,3,2019-05-21 17:59:00.000,18,7,0,0,0948
,19MAY19,1824,POST,21MAY19,JBU, 949 ,10,21,20190521,20190521,1029,1516,746   ,20190519,SC05,JFK ,0629,DM,-0400,GND ,1116,-0400,320 ,,,18  ,0629,1029,,,,,1116,1516,,,566 ,,,,,,0,,,320 ,,5282426,,,,0,0,0,> 950 ,,JFK,3,1,2019-05-21 10:29:00.000,3,2019-05-21 15:16:00.000,29,7,0,0,0949
,18MAY19,1917,ERIV,21MAY19,JBU, 950 ,10,21,20190521,20190521,1626,2141,746   ,20190518,SC05,GND ,1226,DM,-0400,JFK ,1741,-0400,320 ,,,,1226,1626,,,,,1741,2141,,,566 ,,,,,,0,,,320 ,,5282435,,,,0,0,0,>2231 ,,JFK,3,0,2019-05-21 16:26:00.000,0,2019-05-21 21:41:00.000,15,7,0,0,0950
,20MAY19,0400,POST,21MAY19,JBU, 951 ,10,21,20190521,20190521,1845,2202,970   ,20190520,SC14,BOS ,1445,DM,-0400,MCO ,1802,-0400,321 ,,,C10 ,1445,1845,,,,9   ,1802,2202,,,948 ,,,,,,0,,,321 ,,5282446,,,,0,0,0,>1152 ,,JFK,3,0,2019-05-21 18:45:00.000,0,2019-05-21 22:02:00.000,18,7,0,0,0951
,20MAY19,0355,POST,21MAY19,JBU, 953 ,10,21,20190521,20190522,0359,0630,645   ,20190520,SC01,FLL ,2359,DM,-0400,SJU ,0230,-0400,320 ,,,,2359,0359,,,,A8  ,0230,0630,,,712 ,,,,,,0,,,320 ,,5282457,,,,0,0,0,> 954 ,,JFK,2,0,2019-05-22 03:59:00.000,0,2019-05-22 06:30:00.000,17,7,0,0,0953
,20MAY19,0715,MSPE,21MAY19,JBU, 954 ,10,21,20190521,20190521,0740,1025,537   ,20190520,SC01,SJU ,0340,DM,-0400,FLL ,0625,-0400,320 ,,,A8  ,0340,0740,,,,,0625,1025,,,586 ,,,,,,0,,,320 ,,5282463,,,,0,0,0,>2470 ,,JFK,3,1,2019-05-21 07:40:00.000,0,2019-05-21 10:25:00.000,17,7,0,0,0954
,19MAY19,0857,PLNK,21MAY19,JBU, 958 ,10,21,20190521,20190521,1721,2209,907   ,20190519,,AUA ,1321,DM,-0400,JFK ,1809,-0400,321 ,,,,1321,1721,,,,,1809,2209,,,,,,,,,0,,,321 ,,5282479,,,,0,0,0,>  97 ,,JFK,3,0,2019-05-21 17:21:00.000,0,2019-05-21 22:09:00.000,23,7,0,0,0958
,19MAY19,0917,PLNK,21MAY19,JBU, 959 ,10,21,20190521,20190521,1218,1529,569   ,20190519,SC03,BDL ,0818,DM,-0400,FLL ,1129,-0400,320 ,,,5   ,0818,1218,,,,,1129,1529,,,639 ,,,,,,0,,,320 ,,5282489,,,,0,0,0,>1196 ,,JFK,3,1,2019-05-21 12:18:00.000,0,2019-05-21 15:29:00.000,15,7,0,0,0959
,18MAY19,1209,PLNK,21MAY19,JBU, 960 ,10,21,20190521,20190521,0540,0929,907   ,20190518,,KIN ,0040,DM,-0500,JFK ,0529,-0400,321 ,,,,0040,0540,,,,,0529,0929,,,,,,,,,0,,,321 ,,5282501,,,,0,0,0,> 557 ,,JFK,3,0,2019-05-21 05:40:00.000,0,2019-05-21 09:29:00.000,15,7,0,0,0960
,20MAY19,0435,MSPE,21MAY19,JBU, 971 ,10,21,20190521,20190521,1354,1706,589   ,20190520,SC01,LGA ,0954,DM,-0400,FLL ,1306,-0400,320 ,,,,0954,1354,,,,,1306,1706,,,554 ,,,,,,0,,,320 ,,5282539,,,,0,0,0,> 570 ,,JFK,3,0,2019-05-21 13:54:00.000,0,2019-05-21 17:06:00.000,23,7,0,0,0971
,19MAY19,1208,PLNK,21MAY19,JBU, 976 ,10,21,20190521,20190522,0138,0420,618   ,20190519,SC20,FLL ,2138,DM,-0400,PHL ,0020,-0400,320 ,,,,2138,0138,,,,E4  ,0020,0420,,,789 ,,,,,,0,,,320 ,,5282550,,,,0,0,0,> 375 ,,JFK,3,0,2019-05-22 01:38:00.000,0,2019-05-22 04:20:00.000,17,7,0,0,0976
,19MAY19,0023,POST,21MAY19,JBU, 984 ,10,21,20190521,20190521,1930,2131,239   ,20190519,SC01,RDU ,1530,DM,-0400,BOS ,1731,-0400,E90 ,,,C10 ,1530,1930,,,,C8  ,1731,2131,,,306 ,,,,,,0,,,E90 ,,5282561,,,,0,0,0,> 381 ,,JFK,3,0,2019-05-21 19:30:00.000,0,2019-05-21 21:31:00.000,16,7,0,0,0984
,20MAY19,0120,POST,21MAY19,JBU, 988 ,10,21,20190521,20190522,0636,1214,984   ,20190520,SC01,LAX ,2336,DM,-0700,BOS ,0814,-0400,32S ,,,,2336,0636,,,,C8  ,0814,1214,,,993 ,,,,,,0,,,32S ,,5282583,,,,0,0,0,> 633 ,,JFK,2,0,2019-05-22 06:36:00.000,0,2019-05-22 12:14:00.000,15,7,0,0,0988
,19MAY19,0019,POST,21MAY19,JBU, 989 ,10,21,20190521,20190521,2226,0010,265   ,20190519,SC01,BOS ,1826,DM,-0400,DCA ,2010,-0400,E90 ,,,C28 ,1826,2226,,,,,2010,0010,,,324 ,,,,,,0,,,E90 ,,5282594,,,,0,0,0,>1790 ,,JFK,3,0,2019-05-21 22:26:00.000,0,2019-05-22 00:10:00.000,18,7,0,0,0989
,20MAY19,0354,POST,21MAY19,JBU, 990 ,10,21,20190521,20190521,1000,1239,636   ,20190520,SC05,MCO ,0600,DM,-0400,JFK ,0839,-0400,320 ,,,23  ,0600,1000,,,,,0839,1239,,,618 ,,,,,,0,,,320 ,,5282601,,,,0,0,0,> 795 ,,JFK,3,1,2019-05-21 10:00:00.000,3,2019-05-21 12:39:00.000,16,7,0,0,0990
,20MAY19,1137,PLNK,21MAY19,JBU, 992 ,10,21,20190521,20190521,1840,2148,571   ,20190520,SC03,TPA ,1440,DM,-0400,BOS ,1748,-0400,32M ,,,,1440,1840,,,,C25 ,1748,2148,,,627 ,,,,,,0,,,32M ,,5282615,,,,0,0,0,> 321 ,,JFK,2,0,2019-05-21 18:40:00.000,0,2019-05-21 21:48:00.000,14,7,0,0,0992
,19MAY19,1208,PLNK,21MAY19,JBU, 993 ,10,21,20190521,20190521,2242,0318,965   ,20190519,SC14,BOS ,1842,DM,-0400,DEN ,2118,-0600,321 ,,,C16 ,1842,2242,,,,A37 ,2118,0318,,,998 ,,,,,,0,,,321 ,,5282627,,,,0,0,0,> 994 ,,JFK,3,0,2019-05-21 22:42:00.000,0,2019-05-22 03:18:00.000,18,7,0,0,0993
,20MAY19,0120,POST,21MAY19,JBU, 994 ,10,21,20190521,20190522,0428,0824,965   ,20190520,SC14,DEN ,2228,DM,-0600,BOS ,0424,-0400,321 ,,,A37 ,2228,0428,,,,C19 ,0424,0824,,,998 ,,,,,,0,,,321 ,,5282638,,,,0,0,0,> 721 ,,JFK,3,0,2019-05-22 04:28:00.000,0,2019-05-22 08:24:00.000,15,7,0,0,0994
,19MAY19,0031,POST,21MAY19,JBU, 996 ,10,21,20190521,20190521,0945,1218,558   ,20190519,SC07,ATL ,0545,DM,-0400,BOS ,0818,-0400,32M ,,,E34 ,0545,0945,,,,C17 ,0818,1218,,,627 ,,,,,,0,,,32M ,,5282649,,,,0,0,0,> 873 ,,JFK,3,1,2019-05-21 09:45:00.000,3,2019-05-21 12:18:00.000,15,7,0,0,0996
,19MAY19,2204,RF98,21MAY19,JBU, 997 ,10,21,20190521,20190522,0201,0448,534   ,20190519,SC05,BOS ,2201,DM,-0400,ATL ,0048,-0400,32M ,,,C18 ,2201,0201,,,,E34 ,0048,0448,,,558 ,,,,,,0,,,32M ,,5282661,,,,0,0,0,> 996 ,,JFK,3,0,2019-05-22 02:01:00.000,0,2019-05-22 04:48:00.000,18,7,0,0,0997
,18MAY19,2346,PLNK,21MAY19,JBU,1001 ,10,21,20190521,20190522,0053,0224,193   ,20190518,,BUF ,2053,DM,-0400,JFK ,2224,-0400,E90 ,,,7   ,2053,0053,,,,,2224,0224,,,,,,,,,0,,,E90 ,,5282670,,,,0,0,0,>2802 ,,JFK,3,0,2019-05-22 00:53:00.000,0,2019-05-22 02:24:00.000,13,7,0,0,1001
,18MAY19,1209,PLNK,21MAY19,JBU,1004 ,10,21,20190521,20190521,1410,1537,374   ,20190518,SC09,HAV ,1010,DM,-0400,MCO ,1137,-0400,E90 ,,,,1010,1410,,,,,1137,1537,,,236 ,,,,,,0,,,E90 ,,5282682,,,,0,0,0,> 330 ,,JFK,3,0,2019-05-21 14:10:00.000,0,2019-05-21 15:37:00.000,15,7,0,0,1004
,19MAY19,1208,PLNK,21MAY19,JBU,1006 ,10,21,20190521,20190522,0023,0301,663   ,20190519,SC14,LGB ,1723,DM,-0700,SEA ,2001,-0700,320 ,,,,1723,0023,,,,,2001,0301,,,715 ,,,,,,0,,,320 ,,5282693,,,,0,0,0,>1007 ,,JFK,3,0,2019-05-22 00:23:00.000,0,2019-05-22 03:01:00.000,13,7,0,0,1006
,18MAY19,1209,PLNK,21MAY19,JBU,1007 ,10,21,20190521,20190521,1301,1538,663   ,20190518,SC14,SEA ,0601,DM,-0700,LGB ,0838,-0700,320 ,,,B15 ,0601,1301,,,,,0838,1538,,,715 ,,,,,,0,,,320 ,,5282704,,,,0,0,0,> 148 ,,JFK,3,0,2019-05-21 13:01:00.000,3,2019-05-21 15:38:00.000,14,7,0,0,1007
,18MAY19,1800,ERIV,21MAY19,JBU,1010 ,10,21,20190521,20190521,0910,1303,957   ,20190518,SC05,SDQ ,0510,DM,-0400,JFK ,0903,-0400,321 ,,,,0510,0910,,,,,0903,1303,,,956 ,,,,,,0,,,321 ,,5282714,,,,0,0,0,>   1 ,,JFK,3,1,2019-05-21 09:10:00.000,0,2019-05-21 13:03:00.000,15,7,0,0,1010
,20MAY19,0345,dtad,21MAY19,JBU,1011 ,10,21,20190521,20190521,2147,0053,346   ,20190520,SC01,BOS ,1747,DM,-0400,ORD ,1953,-0500,E90 ,,,C36 ,1747,2147,,,,L2A ,1953,0053,,,328 ,,,,,,0,,,E90 ,,5282725,,,,0,0,0,> 112 ,,JFK,3,0,2019-05-21 21:47:00.000,0,2019-05-22 00:53:00.000,18,7,0,0,1011
,20MAY19,0345,dtad,21MAY19,JBU,1012 ,10,21,20190521,20190521,1323,1542,329   ,20190520,,ORD ,0823,DM,-0500,BOS ,1142,-0400,E90 ,,,L2A ,0823,1323,,,,C32 ,1142,1542,,,,,,,,,0,,,E90 ,,5282735,,,,0,0,0,> 489 ,,JFK,3,1,2019-05-21 13:23:00.000,3,2019-05-21 15:42:00.000,15,7,0,0,1012
,20MAY19,0330,PLNK,21MAY19,JBU,1013 ,10,21,20190521,20190521,2126,0355,623   ,20190520,SC01,JFK ,1726,DM,-0400,LGB ,2055,-0700,320 ,,,,1726,2126,,,,,2055,0355,,,566 ,,,,,,0,,,320 ,,5282745,,,,0,0,0,> 266 ,,JFK,2,0,2019-05-21 21:26:00.000,0,2019-05-22 03:55:00.000,29,7,0,0,1013
,18MAY19,1209,PLNK,21MAY19,JBU,1017 ,10,21,20190521,20190521,1055,1213,348   ,20190518,SC05,JAX ,0655,DM,-0400,FLL ,0813,-0400,E90 ,,,,0655,1055,,,,,0813,1213,,,283 ,,,,,,0,,,E90 ,,5282756,,,,0,0,0,>1018 ,,JFK,3,1,2019-05-21 10:55:00.000,3,2019-05-21 12:13:00.000,14,7,0,0,1017
,18MAY19,1214,PLNK,21MAY19,JBU,1018 ,10,21,20190521,20190521,1249,1409,348   ,20190518,SC05,FLL ,0849,DM,-0400,JAX ,1009,-0400,E90 ,,,,0849,1249,,,,,1009,1409,,,283 ,,,,,,0,,,E90 ,,5282767,,,,0,0,0,>2116 ,,JFK,3,0,2019-05-21 12:49:00.000,0,2019-05-21 14:09:00.000,17,7,0,0,1018
,19MAY19,2356,AR58,21MAY19,JBU,1020 ,10,21,20190521,20190521,1921,2327,645   ,20190519,SC01,POS ,1521,DM,-0400,FLL ,1927,-0400,320 ,,,,1521,1921,,,,,1927,2327,,,712 ,,,,,,0,,,320 ,,5282778,,,,0,0,0,>1675 ,,JFK,3,0,2019-05-21 19:21:00.000,0,2019-05-21 23:27:00.000,15,7,0,0,1020
,19MAY19,2356,AR58,21MAY19,JBU,1021 ,10,21,20190521,20190521,1441,1821,645   ,20190519,SC01,FLL ,1041,DM,-0400,POS ,1421,-0400,320 ,,,,1041,1441,,,,,1421,1821,,,712 ,,,,,,0,,,320 ,,5282789,,,,0,0,0,>1020 ,,JFK,3,0,2019-05-21 14:41:00.000,0,2019-05-21 18:21:00.000,17,7,0,0,1021
,19MAY19,0032,POST,21MAY19,JBU,1022 ,10,21,20190521,20190521,1000,1303,634   ,20190519,,PBI ,0600,DM,-0400,BOS ,0903,-0400,32M ,,,,0600,1000,,,,C18 ,0903,1303,,,,,,,,,0,,,32M ,,5282800,,,,0,0,0,>2235 ,,JFK,3,1,2019-05-21 10:00:00.000,3,2019-05-21 13:03:00.000,14,7,0,0,1022
,18MAY19,1209,PLNK,21MAY19,JBU,1023 ,10,21,20190521,20190521,2304,0125,348   ,20190518,SC05,DCA ,1904,DM,-0400,MCO ,2125,-0400,E90 ,,,,1904,2304,,,,,2125,0125,,,283 ,,,,,,0,,,E90 ,,5282811,,,,0,0,0,>1494 ,,JFK,3,0,2019-05-21 23:04:00.000,0,2019-05-22 01:25:00.000,15,7,0,0,1023
,19MAY19,0019,POST,21MAY19,JBU,1027 ,10,21,20190521,20190521,2142,2321,307   ,20190519,SC05,BOS ,1742,DM,-0400,BWI ,1921,-0400,E90 ,,,C14 ,1742,2142,,,,D2  ,1921,2321,,,179 ,,,,,,0,,,E90 ,,5282822,,,,0,0,0,>1326 ,,JFK,3,0,2019-05-21 21:42:00.000,0,2019-05-21 23:21:00.000,18,7,0,0,1027
,18MAY19,2234,POST,21MAY19,JBU,1031 ,10,21,20190521,20190521,1100,1513,709   ,20190518,SC05,BOS ,0700,DM,-0400,HOU ,1013,-0500,32A ,,,C34 ,0700,1100,,,,,1013,1513,,,655 ,,,,,,0,,,320 ,,5282832,,,,0,0,0,> 282 ,,JFK,3,1,2019-05-21 11:00:00.000,0,2019-05-21 15:13:00.000,18,7,0,0,1031
,20MAY19,0356,POST,21MAY19,JBU,1033 ,10,21,20190521,20190521,1344,1632,247   ,20190520,SC05,MCO ,0944,DM,-0400,SJU ,1232,-0400,E90 ,,,8   ,0944,1344,,,,A4  ,1232,1632,,,337 ,,,,,,0,,,E90 ,,5282844,,,,0,0,0,>1034 ,,JFK,3,0,2019-05-21 13:44:00.000,0,2019-05-21 16:32:00.000,16,7,0,0,1033
,20MAY19,0400,POST,21MAY19,JBU,1034 ,10,21,20190521,20190521,1724,2033,247   ,20190520,SC05,SJU ,1324,DM,-0400,MCO ,1633,-0400,E90 ,,,A4  ,1324,1724,,,,8   ,1633,2033,,,337 ,,,,,,0,,,E90 ,,5282855,,,,0,0,0,>1694 ,,JFK,3,0,2019-05-21 17:24:00.000,0,2019-05-21 20:33:00.000,17,7,0,0,1034
,20MAY19,0355,POST,21MAY19,JBU,1035 ,10,21,20190521,20190521,1438,1517,274   ,20190520,,STT ,1038,DM,-0400,SJU ,1117,-0400,E90 ,,,,1038,1438,,,,A4  ,1117,1517,,,,,,,,,0,,,E90 ,,5282866,,,,0,0,0,> 332 ,,JFK,3,0,2019-05-21 14:38:00.000,0,2019-05-21 15:17:00.000,15,7,0,0,1035
,20MAY19,0355,POST,21MAY19,JBU,1036 ,10,21,20190521,20190521,1926,2002,649   ,20190520,SC05,SJU ,1526,DM,-0400,STT ,1602,-0400,32C ,,,A4  ,1526,1926,,,,,1602,2002,,,535 ,,,,,,0,,,32H ,,5282877,,,,0,0,0,>1135 ,,JFK,3,0,2019-05-21 19:26:00.000,0,2019-05-21 20:02:00.000,17,7,0,0,1036
,20MAY19,0120,POST,21MAY19,JBU,1038 ,10,21,20190521,20190521,2356,0355,564   ,20190520,SC05,AUS ,1856,DM,-0500,BOS ,2355,-0400,32C ,,,,1856,2356,,,,C20 ,2355,0355,,,552 ,,,,,,0,,,32H ,,5282888,,,,0,0,0,>1600 ,,JFK,3,0,2019-05-21 23:56:00.000,0,2019-05-22 03:55:00.000,14,7,0,0,1038
,19MAY19,1230,KEHO,21MAY19,JBU,1039 ,10,21,20190521,20190521,1128,1550,570   ,20190519,SC05,BOS ,0728,DM,-0400,AUS ,1050,-0500,32M ,,,C17 ,0728,1128,,,,,1050,1550,,,579 ,,,,,,0,,,32M ,,5282899,,,,0,0,0,> 512 ,,JFK,3,1,2019-05-21 11:28:00.000,0,2019-05-21 15:50:00.000,18,7,0,0,1039
,18MAY19,1858,JB60,21MAY19,JBU,1041 ,10,21,20190521,20190521,1759,2023,521   ,20190518,SC05,JFK ,1359,DM,-0400,SAV ,1623,-0400,320 ,,,,1359,1759,,,,7   ,1623,2023,,,638 ,,,,,,0,,,320 ,,5282910,,,,0,0,0,>1042 ,,JFK,3,0,2019-05-21 17:59:00.000,0,2019-05-21 20:23:00.000,29,7,0,0,1041
,18MAY19,1858,JB60,21MAY19,JBU,1042 ,10,21,20190521,20190521,2117,2333,521   ,20190518,SC05,SAV ,1717,DM,-0400,JFK ,1933,-0400,320 ,,,7   ,1717,2117,,,,,1933,2333,,,638 ,,,,,,0,,,320 ,,5282921,,,,0,0,0,>1677 ,,JFK,3,0,2019-05-21 21:17:00.000,0,2019-05-21 23:33:00.000,15,7,0,0,1042
