recordStatus,lastDateModified,lastTimeModified,lastUserToModify,legDepartureDate,airlineCode,identifier,sequence,flightOriginDay,numericFlightDate,numGMTDate,STDudt,STAudt,tailNumber,numLastDateModified,flightStatus,origin,STDLocal,dispatchDesk,STDGMTVariance,destination,STALocal,STAGMTVariance,OAGEquipmentType,ACConfiguration,serviceType,originGate,ETDlocal,ETDudt,TAXIutc,OUTudt,OFFudt,destinationGate,ETAlocal,ETAudt,ONudt,INudt,previousTailNumber,ETE,DCNutc,ETOutc,EONutc,EDTCutc,flightType,newDepartureCity,newArrivalCity,SchedOAGEquipType,OAGEquipSubType,csvFSDailyID,tailNumBeforeCancel,CTAUTC,cancelled,replaced,ATCStatus,scheduledFlightType,aircraftRouting,mealService,hub,landingRestriction,headStartFlight,actualDeparture,specialFlight,actualArrival,scheduledTaxiOut,scheduledTaxiIn,STOSetByUser,STISetByUser,CTFlightNumber
,17MAY19,0758,POST,16MAY19,JBU,   1 ,10,16,20190516,20190516,1453,1801,972   ,20190517,SC05,JFK ,1053,DM,-0400,FLL ,1401,-0400,321 ,,,,1053,1453,,1451,1506,,1337,1737,1730,1737,949 ,,,,,,0,,,321 ,,5277007,,,,0,0,0,> 302 ,,JFK,2,0,2019-05-16 14:51:00.000,0,2019-05-16 17:37:00.000,29,7,0,0,0001
,17MAY19,0329,POST,16MAY19,JBU,   2 ,10,16,20190516,20190517,0012,0314,804   ,20190517,SC05,FLL ,2012,DM,-0400,JFK ,2314,-0400,32A ,,,,2012,0012,,,,,2323,0323,0316,0327,806 ,,,,,,0,,,32A ,,5277019,,,,0,0,0,> 787 ,,JFK,2,0,2019-05-17 00:12:00.000,0,2019-05-17 03:27:00.000,17,7,0,0,0002
,17MAY19,0759,POST,16MAY19,JBU,   4 ,10,16,20190516,20190517,0045,0441,995   ,20190517,,SJU ,2045,DM,-0400,JFK ,0041,-0400,321 ,,,,2045,0045,,0107,0118,,0054,0454,0447,0455,,,,,,,0,,,321 ,,5277029,,,,0,0,0,> 209 ,,JFK,2,0,2019-05-17 01:07:00.000,0,2019-05-17 04:55:00.000,17,7,0,0,0004
,17MAY19,0748,POST,16MAY19,JBU,   7 ,10,16,20190516,20190516,2247,0415,503   ,20190517,,FLL ,1847,DM,-0400,LAS ,2115,-0700,320 ,,,,1847,2247,,2242,2258,,2100,0400,0353,0359,,,,,,,0,,,320 ,,5277041,,,,0,0,0,>   8 ,,JFK,2,0,2019-05-16 22:42:00.000,0,2019-05-17 03:59:00.000,17,7,0,0,0007
,17MAY19,0921,POST,16MAY19,JBU,   8 ,10,16,20190516,20190517,0505,0946,503   ,20190517,,LAS ,2205,DM,-0700,FLL ,0546,-0400,320 ,,,,2205,0505,,0500,0512,,0523,0923,0916,0919,,,,,,,0,,,320 ,,5277054,,,,0,0,0,>1053 ,,JFK,2,0,2019-05-17 05:00:00.000,0,2019-05-17 09:19:00.000,18,7,0,0,0008
,17MAY19,0740,POST,16MAY19,JBU,  11 ,10,16,20190516,20190517,0211,0448,178   ,20190517,,BOS ,2211,DM,-0400,ORD ,2348,-0500,E90 ,,,,2211,0211,,,0201,,2204,0304,0257,0303,,,,,,,0,,,E90 ,,5277063,,,,0,0,0,> 412 ,,JFK,2,0,2019-05-17 02:11:00.000,0,2019-05-17 03:03:00.000,18,7,0,0,0011
,17MAY19,0845,POST,16MAY19,JBU,  14 ,10,16,20190516,20190517,0340,0909,821   ,20190517,AU01,LGB ,2040,DM,-0700,JFK ,0509,-0400,32A ,,,,2040,0340,,0333,0344,,0443,0843,0836,0841,584 ,,,,,,0,,,320 ,,5277073,,,,0,0,0,>2701 ,,JFK,2,0,2019-05-17 03:33:00.000,0,2019-05-17 08:41:00.000,13,7,0,0,0014
,17MAY19,0759,POST,16MAY19,JBU,  15 ,10,16,20190516,20190516,1112,1736,987   ,20190517,SC05,JFK ,0712,DM,-0400,SFO ,1036,-0700,32S ,,,,0712,1112,,1107,1132,,1017,1717,1710,1721,962 ,,,,,,0,,,32S ,,5277084,,,,0,0,0,> 334 ,,JFK,2,1,2019-05-16 11:07:00.000,0,2019-05-16 17:21:00.000,29,7,0,0,0015
,17MAY19,0757,POST,16MAY19,JBU,  16 ,10,16,20190516,20190516,1340,1929,943   ,20190517,,SFO ,0640,DM,-0700,JFK ,1529,-0400,32S ,,,,0640,1340,,1338,1359,,1517,1917,1910,1917,,,,,,,0,,,32S ,,5277094,,,,0,0,0,>  89 ,,JFK,2,1,2019-05-16 13:38:00.000,3,2019-05-16 19:17:00.000,15,7,0,0,0016
,17MAY19,0758,POST,16MAY19,JBU,  19 ,10,16,20190516,20190516,2020,0240,977   ,20190517,,BOS ,1620,DM,-0400,SAN ,1940,-0700,32S ,,,,1620,2020,,,,,1851,0151,0144,0153,,,,,,,0,,,32S ,,5277105,,,,0,0,0,>  90 ,,JFK,2,0,2019-05-16 20:20:00.000,0,2019-05-17 01:53:00.000,18,7,0,0,0019
,17MAY19,0917,POST,16MAY19,JBU,  20 ,10,16,20190516,20190517,0414,0945,943   ,20190517,,SAN ,2114,DM,-0700,BOS ,0545,-0400,32S ,,,,2114,0414,,0403,0419,,0513,0913,0906,0914,,,,,,,0,,,32S ,,5277116,,,,0,0,0,> 487 ,,JFK,2,0,2019-05-17 04:03:00.000,0,2019-05-17 09:14:00.000,19,7,0,0,0020
,17MAY19,0758,POST,16MAY19,JBU,  23 ,10,16,20190516,20190516,0933,1539,964   ,20190517,SC05,JFK ,0533,DM,-0400,LAX ,0839,-0700,32S ,,,,0533,0933,,0927,0938,,0807,1507,1500,1511,990 ,,,,,,0,,,32S ,,5277127,,,,0,0,0,> 700 ,,JFK,2,1,2019-05-16 09:27:00.000,3,2019-05-16 15:11:00.000,29,7,0,0,0023
,17MAY19,0757,POST,16MAY19,JBU,  24 ,10,16,20190516,20190516,1230,1806,937   ,20190517,,LAX ,0530,DM,-0700,JFK ,1406,-0400,32S ,,,,0530,1230,,,,,1304,1704,1657,1703,,,,,,,0,,,32S ,,5277138,,,,0,0,0,> 263 ,,JFK,2,1,2019-05-16 12:30:00.000,0,2019-05-16 17:03:00.000,15,7,0,0,0024
,17MAY19,0742,POST,16MAY19,JBU,  26 ,10,16,20190516,20190516,1730,2018,249   ,20190517,,TPA ,1330,DM,-0400,JFK ,1618,-0400,E90 ,,,,1341,1741,,1743,1753,,1630,2030,2023,2028,,,,,,,0,,,E90 ,,5277148,,,,0,0,0,>1119 ,,JFK,2,0,2019-05-16 17:43:00.000,0,2019-05-16 20:28:00.000,14,7,0,0,0026
,17MAY19,0752,POST,16MAY19,JBU,  27 ,10,16,20190516,20190516,0930,1205,618   ,20190517,SC05,EWR ,0530,DM,-0400,MCO ,0805,-0400,320 ,,,,0530,0930,,0927,0945,,0749,1149,1142,1150,547 ,,,,,,0,,,320 ,,5277166,,,,0,0,0,>2890 ,,JFK,2,1,2019-05-16 09:27:00.000,3,2019-05-16 11:50:00.000,25,7,0,0,0027
,17MAY19,0749,POST,16MAY19,JBU,  28 ,10,16,20190516,20190516,1722,2017,521   ,20190517,SC20,MCO ,1322,DM,-0400,EWR ,1617,-0400,320 ,,,,1322,1722,,,,,1441,1841,1834,1842,517 ,,,,,,0,,,320 ,,5277171,,,,0,0,0,> 227 ,,JFK,2,0,2019-05-16 17:22:00.000,0,2019-05-16 18:42:00.000,16,7,0,0,0028
,17MAY19,0753,POST,16MAY19,JBU,  31 ,10,16,20190516,20190516,1943,2036,634   ,20190517,SC01,SJU ,1543,DM,-0400,PUJ ,1636,-0400,32M ,,,,1543,1943,,1933,1947,,1629,2029,2022,2033,570 ,,,,,,0,,,32M ,,5277182,,,,0,0,0,>  32 ,,JFK,2,0,2019-05-16 19:33:00.000,0,2019-05-16 20:33:00.000,17,7,0,0,0031
,17MAY19,0753,POST,16MAY19,JBU,  32 ,10,16,20190516,20190516,2136,2229,634   ,20190517,SC01,PUJ ,1736,DM,-0400,SJU ,1829,-0400,32M ,,,,1736,2136,,,,,1829,2229,,,570 ,,,,,,0,,,32M ,,5277193,,,,0,0,0,> 562 ,,JFK,2,0,2019-05-16 21:36:00.000,0,2019-05-16 22:29:00.000,15,7,0,0,0032
,17MAY19,0740,POST,16MAY19,JBU,  33 ,10,16,20190516,20190516,1717,1844,179   ,20190517,,BTV ,1317,DM,-0400,JFK ,1444,-0400,E90 ,,,6   ,1317,1717,,1744,1804,,1458,1858,1851,1909,,,,,,,0,,,E90 ,,5277204,,,,0,0,0,> 118 ,,JFK,2,0,2019-05-16 17:44:00.000,0,2019-05-16 19:09:00.000,15,7,0,0,0033
,17MAY19,0740,POST,16MAY19,JBU,  34 ,10,16,20190516,20190516,1522,1639,179   ,20190517,,JFK ,1122,DM,-0400,BTV ,1239,-0400,E90 ,,,,1122,1522,,1525,1546,6   ,1322,1722,1715,1716,,,,,,,0,,,E90 ,,5277215,,,,0,0,0,>  33 ,,JFK,3,0,2019-05-16 15:25:00.000,0,2019-05-16 17:16:00.000,29,7,0,0,0034
,17MAY19,1054,POST,16MAY19,JBU,  36 ,10,16,20190516,20190517,0016,0359,656   ,20190517,SC05,STI ,2016,DM,-0400,JFK ,2359,-0400,320 ,,,,0526,0926,,1054,,,1037,1437,,,663 ,,,,,,0,,,320 ,,5277227,,,,0,0,0,> 621 ,,JFK,2,0,2019-05-17 10:54:00.000,0,2019-05-17 14:37:00.000,14,7,0,0,0036
,17MAY19,0849,POST,16MAY19,JBU,  37 ,10,16,20190516,20190516,1859,2252,656   ,20190517,SC05,JFK ,1459,03,-0400,STI ,1852,-0400,320 ,,,,1459,1859,,2016,2028,,0448,0848,0845,0847,663 ,1210,,,,,0,,,320 ,,5277237,,,,0,0,0,>  36 ,,JFK,2,0,2019-05-16 20:16:00.000,0,2019-05-17 08:47:00.000,12,3,1,1,0037
,17MAY19,0756,POST,16MAY19,JBU,  38 ,10,16,20190516,20190516,2105,0005,806   ,20190517,SC20,SJO ,1505,DM,-0600,FLL ,2005,-0400,32A ,,,,1505,2105,,2115,2152,,2037,0037,,,615 ,,,,,,0,,,320 ,,5277248,,,,0,0,0,>2033 ,,JFK,2,0,2019-05-16 21:15:00.000,0,2019-05-17 00:37:00.000,15,7,0,0,0038
,17MAY19,0756,POST,16MAY19,JBU,  39 ,10,16,20190516,20190516,1703,2005,806   ,20190517,SC20,FLL ,1303,DM,-0400,SJO ,1405,-0600,32A ,,,,1303,1703,,,,,1202,1802,1755,1800,615 ,,,,,,0,,,320 ,,5277259,,,,0,0,0,>  38 ,,JFK,2,0,2019-05-16 17:03:00.000,0,2019-05-16 18:00:00.000,17,7,0,0,0039
,17MAY19,0756,POST,16MAY19,JBU,  42 ,10,16,20190516,20190516,1817,1941,827   ,20190517,SC09,LGB ,1117,DM,-0700,RNO ,1241,-0700,32A ,,,,1117,1817,,,,B6  ,1241,1941,,,793 ,,,,,,0,,,320 ,,5277283,,,,0,0,0,>  43 ,,JFK,2,0,2019-05-16 18:17:00.000,0,2019-05-16 19:41:00.000,13,7,0,0,0042
,17MAY19,0756,POST,16MAY19,JBU,  43 ,10,16,20190516,20190516,2022,2147,827   ,20190517,SC09,RNO ,1322,DM,-0700,LGB ,1447,-0700,32A ,,,B6  ,1322,2022,,,,,1447,2147,,,793 ,,,,,,0,,,320 ,,5277294,,,,0,0,0,> 532 ,,JFK,2,0,2019-05-16 20:22:00.000,0,2019-05-16 21:47:00.000,15,7,0,0,0043
,17MAY19,0758,POST,16MAY19,JBU,  51 ,10,16,20190516,20190516,1006,1315,973   ,20190517,,BOS ,0606,DM,-0400,MCO ,0915,-0400,321 ,,,,0606,1006,,1003,1016,,0848,1248,1241,1252,,,,,,,0,,,321 ,,5277305,,,,0,0,0,> 490 ,,JFK,2,1,2019-05-16 10:03:00.000,3,2019-05-16 12:52:00.000,18,7,0,0,0051
,17MAY19,0753,POST,16MAY19,JBU,  52 ,10,16,20190516,20190516,0932,1224,636   ,20190517,SC05,MCO ,0532,DM,-0400,BOS ,0824,-0400,320 ,,,,0532,0932,,0955,1011,,0830,1230,1223,1232,712 ,,,,,,0,,,320 ,,5277316,,,,0,0,0,> 451 ,,JFK,2,1,2019-05-16 09:55:00.000,3,2019-05-16 12:32:00.000,16,7,0,0,0052
,17MAY19,0757,POST,16MAY19,JBU,  53 ,10,16,20190516,20190516,1110,1405,950   ,20190517,SC05,JFK ,0710,DM,-0400,PBI ,1005,-0400,321 ,,,,0710,1110,,1104,1127,,0949,1349,1342,1345,966 ,,,,,,0,,,321 ,,5277327,,,,0,0,0,> 154 ,,JFK,2,1,2019-05-16 11:04:00.000,3,2019-05-16 13:45:00.000,29,7,0,0,0053
,17MAY19,0758,POST,16MAY19,JBU,  54 ,10,16,20190516,20190516,1122,1408,966   ,20190517,SC05,PBI ,0722,DM,-0400,JFK ,1008,-0400,321 ,,,,0722,1122,,1121,1131,,1003,1403,1356,1409,950 ,,,,,,0,,,321 ,,5277338,,,,0,0,0,> 509 ,,JFK,2,1,2019-05-16 11:21:00.000,3,2019-05-16 14:09:00.000,14,7,0,0,0054
,17MAY19,0740,POST,16MAY19,JBU,  55 ,10,16,20190516,20190516,1045,1224,193   ,20190517,SC01,BOS ,0645,DM,-0400,DCA ,0824,-0400,E90 ,,,,0645,1045,,1044,1055,,0810,1210,1203,1210,306 ,,,,,,0,,,E90 ,,5277349,,,,0,0,0,> 589 ,,JFK,2,1,2019-05-16 10:44:00.000,3,2019-05-16 12:10:00.000,18,7,0,0,0055
,17MAY19,0759,POST,16MAY19,JBU,  61 ,10,16,20190516,20190517,0152,0549,994   ,20190517,SC05,BOS ,2152,DM,-0400,SJU ,0149,-0400,321 ,,,,2152,0152,,,,,0149,0549,,,954 ,,,,,,0,,,321 ,,5277360,,,,0,0,0,> 862 ,,JFK,2,0,2019-05-17 01:52:00.000,0,2019-05-17 05:49:00.000,18,7,0,0,0061
,17MAY19,0751,POST,16MAY19,JBU,  62 ,10,16,20190516,20190516,1403,1647,587   ,20190517,SC05,PBI ,1003,DM,-0400,LGA ,1247,-0400,320 ,,,,1003,1403,,1359,1409,,1245,1645,1638,1640,662 ,,,,,,0,,,320 ,,5277371,,,,0,0,0,>1161 ,,JFK,2,1,2019-05-16 13:59:00.000,0,2019-05-16 16:40:00.000,14,7,0,0,0062
,17MAY19,0757,POST,16MAY19,JBU,  63 ,10,16,20190516,20190516,1231,1843,947   ,20190517,SC05,JFK ,0831,DM,-0400,SEA ,1143,-0700,32S ,,,,0831,1231,,,1231,B15 ,1101,1801,1754,1758,986 ,,,,,,0,,,32S ,,5277382,,,,0,0,0,> 464 ,,JFK,2,1,2019-05-16 12:31:00.000,3,2019-05-16 17:58:00.000,29,7,0,0,0063
,17MAY19,0754,POST,16MAY19,JBU,  65 ,10,16,20190516,20190516,2340,0506,659   ,20190517,SC03,JFK ,1940,DM,-0400,ABQ ,2306,-0600,320 ,,,,1940,2340,,2341,0043,,2340,0540,,0241,536 ,,,,,,0,,,320 ,,5277390,,,,0,0,0,>  66 ,,JFK,2,0,2019-05-16 23:41:00.000,0,2019-05-17 02:41:00.000,29,7,0,0,0065
,17MAY19,0754,POST,16MAY19,JBU,  66 ,10,16,20190516,20190517,0559,1012,659   ,20190517,SC03,ABQ ,2359,DM,-0600,JFK ,0612,-0400,320 ,,,,0015,0615,,,,,0628,1028,,,536 ,,,,,,0,,,320 ,,5277398,,,,0,0,0,>1533 ,,JFK,2,0,2019-05-17 06:15:00.000,0,2019-05-17 10:28:00.000,15,7,0,0,0066
,17MAY19,0741,POST,16MAY19,JBU,  69 ,10,16,20190516,20190516,2029,0000,197   ,20190517,AU01,BOS ,1629,DM,-0400,FLL ,2000,-0400,E90 ,,,,1629,2029,,2027,2047,,1931,2331,2324,2330,231 ,,,,,,0,,,E90 ,,5277408,,,,0,0,0,>1070 ,,JFK,2,0,2019-05-16 20:27:00.000,0,2019-05-16 23:30:00.000,18,7,0,0,0069
,17MAY19,0755,POST,16MAY19,JBU,  71 ,10,16,20190516,20190516,2300,0440,793   ,20190517,SC09,JFK ,1900,DM,-0400,SLC ,2240,-0600,320 ,,,,1900,2300,,,,G4  ,2135,0335,0328,0333,827 ,,,,,,0,,,320 ,,5277421,,,,0,0,0,>  72 ,,JFK,2,0,2019-05-16 23:00:00.000,0,2019-05-17 03:33:00.000,29,7,0,0,0071
,17MAY19,0755,POST,16MAY19,JBU,  72 ,10,16,20190516,20190517,0536,1004,793   ,20190517,SC09,SLC ,2336,DM,-0600,JFK ,0604,-0400,320 ,,,G4  ,2336,0536,,,,,0604,1004,,,827 ,,,,,,0,,,320 ,,5277433,,,,0,0,0,> 163 ,,JFK,2,0,2019-05-17 05:36:00.000,0,2019-05-17 10:04:00.000,17,7,0,0,0072
,17MAY19,0759,POST,16MAY19,JBU,  76 ,10,16,20190516,20190516,1525,1829,995   ,20190517,,MSY ,1025,DM,-0500,JFK ,1429,-0400,321 ,,,C5  ,1025,1525,,1515,1524,,1415,1815,1808,1813,,,,,,,0,,,321 ,,5277444,,,,0,0,0,> 803 ,,JFK,2,0,2019-05-16 15:15:00.000,0,2019-05-16 18:13:00.000,14,7,0,0,0076
,17MAY19,0755,POST,16MAY19,JBU,  80 ,10,16,20190516,20190517,0632,1150,715   ,20190517,,RNO ,2332,DM,-0700,JFK ,0750,-0400,32A ,,,B6  ,2332,0632,,,,,0750,1150,,,,,,,,,0,,,32A ,,5277454,,,,0,0,0,> 329 ,,JFK,2,0,2019-05-17 06:32:00.000,0,2019-05-17 11:50:00.000,15,7,0,0,0080
,17MAY19,0755,POST,16MAY19,JBU,  81 ,10,16,20190516,20190516,2240,0512,715   ,20190517,,JFK ,1840,DM,-0400,RNO ,2212,-0700,32A ,,,,1840,2240,,,2226,B6  ,1901,0201,0154,0157,,,,,,,0,,,32A ,,5277460,,,,0,0,0,>  80 ,,JFK,2,0,2019-05-16 22:40:00.000,0,2019-05-17 01:57:00.000,29,7,0,0,0081
,17MAY19,0753,POST,16MAY19,JBU,  85 ,10,16,20190516,20190516,2030,2314,636   ,20190517,SC05,BUF ,1630,DM,-0400,MCO ,1914,-0400,320 ,,,,1754,2154,,,,,1844,2244,2237,2247,712 ,,,,,,0,,,320 ,,5277468,,,,0,0,0,>1783 ,,JFK,2,0,2019-05-16 21:54:00.000,0,2019-05-16 22:47:00.000,13,7,0,0,0085
,17MAY19,0751,POST,16MAY19,JBU,  87 ,10,16,20190516,20190516,2122,0035,594   ,20190517,SC01,ALB ,1722,DM,-0400,FLL ,2035,-0400,32C ,,,B6  ,1830,2230,,2240,2256,,2132,0132,0125,0131,768 ,,,,,,0,,,32H ,,5277479,,,,0,0,0,> 568 ,,JFK,2,0,2019-05-16 22:40:00.000,0,2019-05-17 01:31:00.000,15,7,0,0,0087
,17MAY19,0751,POST,16MAY19,JBU,  88 ,10,16,20190516,20190516,1734,2036,594   ,20190517,SC01,FLL ,1334,DM,-0400,ALB ,1636,-0400,32C ,,,,1334,1734,,1853,1905,B6  ,1750,2150,,2200,768 ,,,,,,0,,,32H ,,5277490,,,,0,0,0,>  87 ,,JFK,2,0,2019-05-16 18:53:00.000,0,2019-05-16 22:00:00.000,17,7,0,0,0088
,17MAY19,0757,POST,16MAY19,JBU,  89 ,10,16,20190516,20190516,2045,0302,943   ,20190517,,JFK ,1645,DM,-0400,SAN ,2002,-0700,32S ,,,,1645,2045,,2038,2051,,1922,0222,0215,0217,,,,,,,0,,,32S ,,5277501,,,,0,0,0,>  20 ,,JFK,2,0,2019-05-16 20:38:00.000,0,2019-05-17 02:17:00.000,29,7,0,0,0089
,17MAY19,0758,POST,16MAY19,JBU,  90 ,10,16,20190516,20190517,0350,0920,977   ,20190517,,SAN ,2050,DM,-0700,JFK ,0520,-0400,32S ,,,,2050,0350,,,,,0520,0920,,,,,,,,,0,,,32S ,,5277512,,,,0,0,0,>  15 ,,JFK,2,0,2019-05-17 03:50:00.000,0,2019-05-17 09:20:00.000,19,7,0,0,0090
,17MAY19,0758,POST,16MAY19,JBU,  97 ,10,16,20190516,20190516,2346,0449,958   ,20190517,,JFK ,1946,DM,-0400,DEN ,2249,-0600,321 ,,,,1946,2346,,2345,0010,A33 ,2213,0413,0406,0415,,,,,,,0,,,321 ,,5277523,,,,0,0,0,>  98 ,,JFK,2,0,2019-05-16 23:45:00.000,0,2019-05-17 04:15:00.000,29,7,0,0,0097
,17MAY19,0953,POST,16MAY19,JBU,  98 ,10,16,20190516,20190517,0559,0949,958   ,20190517,,DEN ,2359,DM,-0600,JFK ,0549,-0400,321 ,,,A33 ,2359,0559,,0607,0620,,0551,0951,0944,0953,,,,,,,0,,,321 ,,5277534,,,,0,0,0,>1261 ,,JFK,2,0,2019-05-17 06:07:00.000,0,2019-05-17 09:53:00.000,15,7,0,0,0098
,17MAY19,0859,POST,16MAY19,JBU, 100 ,10,16,20190516,20190517,0506,1009,961   ,20190517,,LAX ,2206,DM,-0700,FLL ,0609,-0400,32S ,,,,2206,0506,,,,,0457,0857,0850,0856,,,,,,,0,,,32S ,,5277545,,,,0,0,0,> 577 ,,JFK,2,0,2019-05-17 05:06:00.000,0,2019-05-17 08:56:00.000,15,7,0,0,0100
,17MAY19,0758,POST,16MAY19,JBU, 101 ,10,16,20190516,20190516,2311,0457,964   ,20190517,SC05,FLL ,1911,DM,-0400,LAX ,2157,-0700,32S ,,,,1911,2311,,2310,2325,,2159,0459,0452,,990 ,,,,,,0,,,32S ,,5277556,,,,0,0,0,>1424 ,,JFK,2,0,2019-05-16 23:10:00.000,0,2019-05-17 04:59:00.000,17,7,0,0,0101
,17MAY19,0741,POST,16MAY19,JBU, 102 ,10,16,20190516,20190516,2230,0014,228   ,20190517,SC05,JFK ,1830,DM,-0400,BUF ,2014,-0400,E90 ,,,,1830,2230,,2221,2235,,1940,2340,2333,2335,368 ,,,,,,0,,,E90 ,,5277567,,,,0,0,0,>1001 ,,JFK,2,0,2019-05-16 22:21:00.000,0,2019-05-16 23:35:00.000,29,7,0,0,0102
,17MAY19,0748,POST,16MAY19,JBU, 105 ,10,16,20190516,20190516,1934,2239,508   ,20190517,,JFK ,1534,DM,-0400,ORD ,1739,-0500,320 ,,,,1534,1934,,,,,1458,1958,1951,1958,,,,,,,0,,,320 ,,5277577,,,,0,0,0,>1106 ,,JFK,2,0,2019-05-16 19:34:00.000,0,2019-05-16 19:58:00.000,29,7,0,0,0105
,17MAY19,0741,POST,16MAY19,JBU, 111 ,10,16,20190516,20190516,1000,1248,228   ,20190517,SC05,BOS ,0600,DM,-0400,ORD ,0748,-0500,E90 ,,,,0600,1000,,0953,1007,,0719,1219,1212,1220,368 ,,,,,,0,,,E90 ,,5277587,,,,0,0,0,>1012 ,,JFK,2,1,2019-05-16 09:53:00.000,3,2019-05-16 12:20:00.000,18,7,0,0,0111
,17MAY19,0745,POST,16MAY19,JBU, 112 ,10,16,20190516,20190517,0128,0349,328   ,20190517,,ORD ,2028,DM,-0500,BOS ,2349,-0400,E90 ,,,,2156,0256,,,,,0117,0517,,,,,,,,,0,,,E90 ,,5277596,,,,0,0,0,> 727 ,,JFK,2,0,2019-05-17 02:56:00.000,0,2019-05-17 05:17:00.000,15,7,0,0,0112
,17MAY19,0743,POST,16MAY19,JBU, 116 ,10,16,20190516,20190516,1435,1554,281   ,20190517,,JFK ,1035,DM,-0400,SYR ,1154,-0400,E90 ,,,,1035,1435,,,,,1154,1554,,,,,,,,,0,,,E90 ,,5277605,,,,0,0,0,> 315 ,,JFK,2,0,2019-05-16 14:35:00.000,0,2019-05-16 15:54:00.000,29,7,0,0,0116
,17MAY19,0741,POST,16MAY19,JBU, 117 ,10,16,20190516,20190516,1617,1740,228   ,20190517,SC05,BOS ,1217,DM,-0400,JFK ,1340,-0400,E90 ,,,,1217,1617,,1616,1631,,1320,1720,1713,1723,368 ,,,,,,0,,,E90 ,,5277617,,,,0,0,0,>1591 ,,JFK,2,0,2019-05-16 16:16:00.000,0,2019-05-16 17:23:00.000,18,7,0,0,0117
,17MAY19,0740,POST,16MAY19,JBU, 118 ,10,16,20190516,20190516,1954,2133,179   ,20190517,,JFK ,1554,DM,-0400,BOS ,1733,-0400,E90 ,,,,1554,1954,,1954,1954,,1733,2133,2140,2140,,,,,,,0,,,E90 ,,5277625,,,,0,0,0,> 815 ,,JFK,2,0,2019-05-16 19:54:00.000,0,2019-05-16 21:40:00.000,29,7,0,0,0118
,17MAY19,0752,POST,16MAY19,JBU, 119 ,10,16,20190516,20190516,1906,2206,605   ,20190517,AU01,ALB ,1506,DM,-0400,MCO ,1806,-0400,32C ,,,B6  ,1506,1906,,1903,1914,,1739,2139,2132,2139,,,,,,,0,,,32H ,,5277638,,,,0,0,0,> 656 ,,JFK,2,0,2019-05-16 19:03:00.000,0,2019-05-16 21:39:00.000,15,7,0,0,0119
,17MAY19,0752,POST,16MAY19,JBU, 120 ,10,16,20190516,20190516,1537,1820,605   ,20190517,AU01,MCO ,1137,DM,-0400,ALB ,1420,-0400,32C ,,,,1137,1537,,1543,1554,B6  ,1431,1831,1824,1827,,,,,,,0,,,32H ,,5277649,,,,0,0,0,> 119 ,,JFK,2,0,2019-05-16 15:43:00.000,0,2019-05-16 18:27:00.000,16,7,0,0,0120
,17MAY19,0745,POST,16MAY19,JBU, 121 ,10,16,20190516,20190516,1323,1639,339   ,20190517,SC01,BOS ,0923,DM,-0400,PBI ,1239,-0400,E90 ,,,,0923,1323,,1324,1338,,1223,1623,1616,1619,323 ,,,,,,0,,,E90 ,,5277659,,,,0,0,0,> 222 ,,JFK,2,0,2019-05-16 13:24:00.000,0,2019-05-16 16:19:00.000,18,7,0,0,0121
,17MAY19,0759,POST,16MAY19,JBU, 123 ,10,16,20190516,20190516,1120,1733,984   ,20190517,,JFK ,0720,DM,-0400,LAX ,1033,-0700,32S ,,,,0720,1120,,1224,1259,,1143,1843,,1546,,,,,,,0,,,32S ,,5277671,,,,0,0,0,> 424 ,,JFK,2,1,2019-05-16 12:24:00.000,3,2019-05-16 15:46:00.000,29,7,0,0,0123
,17MAY19,0758,POST,16MAY19,JBU, 124 ,10,16,20190516,20190516,1400,1936,961   ,20190517,,LAX ,0700,DM,-0700,JFK ,1536,-0400,32S ,,,,0700,1400,,1351,1404,,1456,1856,1849,1857,,,,,,,0,,,32S ,,5277682,,,,0,0,0,>1523 ,,JFK,2,1,2019-05-16 13:51:00.000,3,2019-05-16 18:57:00.000,15,7,0,0,0124
,17MAY19,0741,POST,16MAY19,JBU, 126 ,10,16,20190516,20190516,1715,1841,198   ,20190517,SC05,BWI ,1315,DM,-0400,BOS ,1441,-0400,E90 ,,,D2  ,1315,1715,,,1712,,1423,1823,,,265 ,,,,,,0,,,E90 ,,5277695,,,,0,0,0,> 755 ,,JFK,2,0,2019-05-16 17:15:00.000,0,2019-05-16 18:23:00.000,15,7,0,0,0126
,17MAY19,0752,POST,16MAY19,JBU, 127 ,10,16,20190516,20190517,0030,0320,608   ,20190517,SC05,EWR ,2030,DM,-0400,MCO ,2320,-0400,320 ,,,,2030,0030,,0018,0038,,2240,0240,0233,0242,583 ,,,,,,0,,,320 ,,5277706,,,,0,0,0,>2990 ,,JFK,2,0,2019-05-17 00:18:00.000,0,2019-05-17 02:42:00.000,25,7,0,0,0127
,17MAY19,0748,POST,16MAY19,JBU, 129 ,10,16,20190516,20190517,0211,0605,510   ,20190517,SC05,BOS ,2211,DM,-0400,SDQ ,0205,-0400,32M ,,,,2211,0211,,0220,0244,,0213,0613,0606,0610,629 ,,,,,,0,,,32M ,,5277716,,,,0,0,0,> 830 ,,JFK,2,0,2019-05-17 02:20:00.000,0,2019-05-17 06:10:00.000,18,7,0,0,0129
